Epoch,Step,Loss,LR,DiffUnknown,DiffKnown,X0Unknown,X0Boundary,LowFreq
27,348,0.844339,0.00004910,0.323075,0.402557,0.427515,0.402579,0.087026
27,349,0.885547,0.00004910,0.240633,0.330261,0.534785,0.501027,0.136117
27,350,1.013675,0.00004910,0.282773,0.392595,0.609268,0.567679,0.144933
27,351,0.892738,0.00004910,0.393923,0.443106,0.403193,0.385844,0.067844
28,352,1.702758,0.00004903,0.280777,0.368490,1.155030,1.117914,0.364237
28,353,0.885180,0.00004903,0.293095,0.376957,0.491829,0.458407,0.109763
28,354,1.068288,0.00004903,0.311066,0.427394,0.632541,0.584327,0.166777
28,355,0.822561,0.00004903,0.300886,0.380352,0.417539,0.405549,0.090676
28,356,0.799465,0.00004903,0.301189,0.361078,0.406435,0.387617,0.075451
28,357,0.912831,0.00004903,0.308000,0.386995,0.485532,0.471405,0.113130
28,358,0.779941,0.00004903,0.231133,0.332597,0.453409,0.426128,0.102454
28,359,0.979619,0.00004903,0.309404,0.422910,0.553747,0.521323,0.113311
28,360,1.071770,0.00004903,0.317944,0.392619,0.618795,0.585894,0.163613
28,361,1.043241,0.00004903,0.351102,0.421328,0.563886,0.532822,0.169816
28,362,0.596311,0.00004903,0.192282,0.242829,0.333799,0.313086,0.080276
28,363,1.151497,0.00004903,0.282684,0.391598,0.714876,0.678515,0.184949
28,364,1.561819,0.00004903,0.336122,0.429808,0.994329,0.958510,0.312201
29,365,1.101838,0.00004895,0.258269,0.374069,0.713985,0.649281,0.218584
29,366,1.906174,0.00004895,0.338564,0.410817,1.281729,1.250112,0.270740
29,367,1.435658,0.00004895,0.312406,0.409215,0.926018,0.877020,0.270458
29,368,0.943565,0.00004895,0.377181,0.461669,0.463144,0.437124,0.090321
29,369,0.919786,0.00004895,0.274043,0.365669,0.532771,0.502872,0.120229
29,370,1.001305,0.00004895,0.383389,0.451588,0.506996,0.478096,0.105608
29,371,0.979584,0.00004895,0.337414,0.410011,0.530676,0.499981,0.103690
29,372,0.672033,0.00004895,0.239538,0.304386,0.351169,0.336760,0.068550
29,373,1.324721,0.00004895,0.286825,0.368489,0.842754,0.812410,0.256736
29,374,1.029493,0.00004895,0.339562,0.438900,0.574506,0.532969,0.134099
29,375,0.785502,0.00004895,0.337290,0.387178,0.348625,0.347290,0.078920
29,376,0.858528,0.00004895,0.309433,0.400914,0.446457,0.424191,0.103780
29,377,0.998543,0.00004895,0.215231,0.367012,0.641729,0.613198,0.156120
30,378,1.931583,0.00004888,0.238694,0.349645,1.392143,1.351938,0.300269
30,379,0.841720,0.00004888,0.236869,0.325640,0.503394,0.468908,0.126549
30,380,0.800626,0.00004888,0.297530,0.368370,0.416461,0.388636,0.084990
30,381,0.947452,0.00004888,0.352531,0.456737,0.486833,0.459535,0.101224
30,382,0.848753,0.00004888,0.355132,0.416315,0.395194,0.382450,0.075442
30,383,1.540402,0.00004888,0.223560,0.310140,1.077316,1.049191,0.244539
30,384,1.103202,0.00004888,0.347165,0.440438,0.620722,0.589260,0.137403
30,385,0.821749,0.00004888,0.291337,0.377244,0.440138,0.410970,0.083683
30,386,0.941139,0.00004888,0.356798,0.440002,0.483563,0.450127,0.103340
30,387,0.825434,0.00004888,0.311122,0.382594,0.412130,0.401203,0.077023
30,388,0.964005,0.00004888,0.201334,0.324423,0.642248,0.588923,0.193849
30,389,0.883256,0.00004888,0.294711,0.389822,0.483000,0.455843,0.110743
30,390,1.355533,0.00004888,0.344928,0.429328,0.838114,0.788909,0.217375
31,391,0.749985,0.00004880,0.273574,0.339303,0.385336,0.370392,0.079914
31,392,0.943599,0.00004880,0.292598,0.386196,0.533396,0.503975,0.140247
31,393,0.972604,0.00004880,0.228287,0.313947,0.623120,0.581579,0.149444
31,394,0.811447,0.00004880,0.251381,0.346655,0.459960,0.436897,0.092291
31,395,0.764822,0.00004880,0.335396,0.396767,0.337448,0.332438,0.064403
31,396,0.833398,0.00004880,0.289737,0.368083,0.449554,0.420494,0.099011
31,397,1.054071,0.00004880,0.318836,0.396408,0.603852,0.575985,0.124389
31,398,0.791534,0.00004880,0.387375,0.420244,0.314810,0.312149,0.053568
31,399,0.887582,0.00004880,0.327912,0.408433,0.459134,0.431558,0.105755
31,400,1.308352,0.00004880,0.200999,0.336412,0.946683,0.863450,0.251639
31,401,0.848731,0.00004880,0.317117,0.384640,0.434144,0.407157,0.122640
31,402,0.859719,0.00004880,0.359145,0.429492,0.401130,0.384388,0.096573
31,403,1.257428,0.00004880,0.381115,0.461430,0.723060,0.674946,0.224557
32,404,0.860159,0.00004872,0.233621,0.317516,0.522186,0.485955,0.135131
32,405,0.954751,0.00004872,0.210626,0.316579,0.617142,0.575519,0.195659
32,406,0.974206,0.00004872,0.292559,0.402346,0.566506,0.524745,0.156558
32,407,1.261816,0.00004872,0.267410,0.376128,0.834501,0.774283,0.229441
32,408,1.055869,0.00004872,0.303749,0.388478,0.612117,0.586492,0.158536
32,409,0.798238,0.00004872,0.286344,0.356306,0.418358,0.398369,0.080249
32,410,0.914159,0.00004872,0.322048,0.392812,0.486300,0.457990,0.114800
32,411,1.754393,0.00004872,0.369933,0.443789,1.118454,1.099522,0.260383
32,412,0.902308,0.00004872,0.345021,0.417755,0.451832,0.431347,0.097906
32,413,1.152014,0.00004872,0.242818,0.335284,0.752659,0.711142,0.205057
32,414,0.788600,0.00004872,0.306677,0.379622,0.393320,0.373046,0.074883
32,415,1.057196,0.00004872,0.363754,0.421190,0.560109,0.536724,0.157579
32,416,0.929635,0.00004872,0.286199,0.347053,0.527503,0.496142,0.162932
33,417,1.428239,0.00004864,0.264286,0.361000,0.953803,0.911586,0.290368
33,418,0.688917,0.00004864,0.235027,0.312402,0.371319,0.351965,0.080272
33,419,0.775451,0.00004864,0.220905,0.302188,0.462215,0.428061,0.126217
33,420,0.888452,0.00004864,0.330591,0.424370,0.458174,0.430562,0.096305
33,421,0.706819,0.00004864,0.241061,0.316775,0.385161,0.359500,0.089251
33,422,0.782496,0.00004864,0.260777,0.346132,0.427191,0.407069,0.079370
33,423,1.464413,0.00004864,0.283381,0.396693,0.979396,0.914065,0.341683
33,424,0.832102,0.00004864,0.335134,0.383224,0.398989,0.385188,0.085474
33,425,1.877529,0.00004864,0.246496,0.323944,1.341856,1.305310,0.274362
33,426,1.523261,0.00004864,0.287587,0.361891,0.995726,0.972683,0.305013
33,427,0.905267,0.00004864,0.242105,0.324735,0.551318,0.509168,0.183291
33,428,0.720585,0.00004864,0.269041,0.338768,0.374119,0.348294,0.076585
33,429,2.991146,0.00004864,0.274810,0.363005,2.199512,2.131922,0.842407
34,430,0.995086,0.00004855,0.299450,0.387013,0.573115,0.537800,0.159078
34,431,0.902901,0.00004855,0.259435,0.317556,0.545737,0.495523,0.152783
34,432,1.255650,0.00004855,0.327431,0.425163,0.775650,0.719094,0.218238
34,433,1.294642,0.00004855,0.288732,0.359872,0.812854,0.794692,0.204363
34,434,0.999217,0.00004855,0.353017,0.430185,0.531574,0.500971,0.116036
34,435,0.836977,0.00004855,0.306906,0.356458,0.426039,0.410604,0.109568
34,436,0.958310,0.00004855,0.272821,0.376472,0.563802,0.530148,0.158377
34,437,0.724808,0.00004855,0.298545,0.343151,0.345452,0.330259,0.065041
34,438,1.262229,0.00004855,0.218821,0.327491,0.882750,0.803021,0.316412
34,439,1.078074,0.00004855,0.341902,0.430425,0.605695,0.566537,0.179833
34,440,0.728619,0.00004855,0.308089,0.360868,0.342816,0.324385,0.063589
34,441,0.992954,0.00004855,0.310954,0.374095,0.564793,0.527224,0.154086
34,442,0.956083,0.00004855,0.339423,0.419919,0.511892,0.475978,0.115391
35,443,0.780456,0.00004846,0.356283,0.411284,0.339231,0.326528,0.061567
35,444,1.321648,0.00004846,0.315935,0.416059,0.832790,0.781671,0.244538
35,445,0.797969,0.00004846,0.315736,0.378459,0.392746,0.372185,0.083841
35,446,0.933905,0.00004846,0.265461,0.361542,0.560366,0.519192,0.127349
35,447,0.658049,0.00004846,0.271913,0.317700,0.312537,0.299591,0.054350
35,448,0.908409,0.00004846,0.350175,0.421427,0.454854,0.431383,0.098730
35,449,0.831466,0.00004846,0.302030,0.372911,0.432748,0.412116,0.080827
35,450,0.819508,0.00004846,0.219133,0.305412,0.506712,0.464807,0.126361
35,451,0.917242,0.00004846,0.349307,0.410897,0.463056,0.442255,0.083494
35,452,0.894036,0.00004846,0.417019,0.467844,0.380195,0.368067,0.063455
35,453,0.960489,0.00004846,0.309953,0.390113,0.536111,0.505201,0.124044
35,454,0.884611,0.00004846,0.335150,0.398712,0.446192,0.426897,0.089266
35,455,0.620783,0.00004846,0.226992,0.287277,0.324737,0.303652,0.072186
36,456,1.169394,0.00004837,0.284579,0.356578,0.719009,0.686336,0.245655
36,457,0.924015,0.00004837,0.271446,0.366432,0.544630,0.505565,0.131707
36,458,1.499861,0.00004837,0.247077,0.360928,1.036822,0.976465,0.339394
36,459,0.893826,0.00004837,0.322503,0.388292,0.469439,0.441928,0.107287
36,460,1.162697,0.00004837,0.270342,0.356649,0.748152,0.691010,0.225879
36,461,0.850672,0.00004837,0.346590,0.411874,0.407121,0.390822,0.074945
36,462,0.856653,0.00004837,0.305146,0.360706,0.462553,0.426690,0.095143
36,463,0.719869,0.00004837,0.266055,0.316245,0.372380,0.353728,0.065319
36,464,0.730125,0.00004837,0.304728,0.353429,0.348308,0.329311,0.058349
36,465,1.849416,0.00004837,0.262550,0.347281,1.296386,1.256204,0.360136
36,466,0.966690,0.00004837,0.301548,0.390128,0.551177,0.513384,0.146776
36,467,0.902375,0.00004837,0.282828,0.371605,0.515153,0.481023,0.112758
36,468,0.860455,0.00004837,0.316403,0.393231,0.449282,0.419464,0.100465
37,469,0.836851,0.00004828,0.273337,0.334180,0.474822,0.435068,0.111820
37,470,0.929031,0.00004828,0.376082,0.453505,0.454650,0.425107,0.094906
37,471,1.379460,0.00004828,0.240984,0.363528,0.947049,0.895694,0.234632
37,472,0.809307,0.00004828,0.287092,0.373778,0.425787,0.405510,0.085726
37,473,0.764023,0.00004828,0.304149,0.363131,0.378286,0.356209,0.065674
37,474,0.842527,0.00004828,0.329789,0.382866,0.423602,0.397923,0.073008
37,475,0.760931,0.00004828,0.311198,0.372011,0.364030,0.348241,0.067237
37,476,0.879501,0.00004828,0.290077,0.381048,0.488356,0.458474,0.094845
37,477,0.791064,0.00004828,0.226719,0.296325,0.462667,0.441359,0.104241
37,478,0.915403,0.00004828,0.325375,0.403086,0.480048,0.453739,0.134166
37,479,0.813564,0.00004828,0.296846,0.362817,0.427086,0.399582,0.090520
37,480,0.837440,0.00004828,0.255760,0.346813,0.481304,0.452191,0.105918
37,481,1.227994,0.00004828,0.319897,0.386669,0.747325,0.703081,0.241456
38,482,0.806433,0.00004818,0.288622,0.358085,0.428591,0.400662,0.090179
38,483,0.901542,0.00004818,0.324982,0.403876,0.484672,0.445150,0.095210
38,484,0.831779,0.00004818,0.264237,0.337289,0.462471,0.443198,0.099901
38,485,1.569974,0.00004818,0.323774,0.395086,1.013777,0.989940,0.225004
38,486,0.833275,0.00004818,0.297621,0.369012,0.435634,0.415491,0.097243
38,487,1.190597,0.00004818,0.230208,0.328201,0.793844,0.750015,0.234633
38,488,0.782305,0.00004818,0.284493,0.351649,0.409211,0.386103,0.081895
38,489,0.921108,0.00004818,0.268822,0.348837,0.541250,0.508950,0.117626
38,490,0.940943,0.00004818,0.322336,0.414452,0.518247,0.476549,0.117913
38,491,1.015328,0.00004818,0.262305,0.344720,0.626081,0.584994,0.170515
38,492,0.909068,0.00004818,0.334947,0.396070,0.473417,0.445558,0.093841
38,493,0.809789,0.00004818,0.299582,0.354032,0.418289,0.395036,0.092074
38,494,0.894614,0.00004818,0.400448,0.468995,0.384759,0.382939,0.072168
39,495,1.328497,0.00004809,0.214350,0.291036,0.907410,0.880908,0.248034
39,496,0.745219,0.00004809,0.284012,0.346954,0.375533,0.358261,0.069943
39,497,0.907161,0.00004809,0.329834,0.417633,0.479338,0.446932,0.090971
39,498,0.663287,0.00004809,0.232880,0.283165,0.353459,0.334400,0.074378
39,499,0.895196,0.00004809,0.276884,0.338088,0.509210,0.480080,0.129908
39,500,0.760500,0.00004809,0.233454,0.315807,0.441631,0.409041,0.092593
39,501,0.985668,0.00004809,0.344032,0.379796,0.519567,0.495102,0.157530
39,502,0.894958,0.00004809,0.237148,0.321596,0.544146,0.510810,0.147274
39,503,0.753458,0.00004809,0.266544,0.332313,0.397329,0.376555,0.095184
39,504,0.812264,0.00004809,0.336565,0.388582,0.380374,0.369978,0.068121
39,505,0.748307,0.00004809,0.235881,0.301401,0.416703,0.400130,0.092570
39,506,1.140332,0.00004809,0.242414,0.325211,0.749996,0.696080,0.237190
39,507,0.809300,0.00004809,0.310270,0.377638,0.409668,0.382462,0.105018
40,508,0.857177,0.00004798,0.329285,0.401122,0.436570,0.406296,0.094836
40,509,0.810187,0.00004798,0.316004,0.376592,0.397515,0.384972,0.072523
40,510,0.987502,0.00004798,0.219449,0.330699,0.644620,0.589144,0.223003
40,511,0.836011,0.00004798,0.337964,0.393661,0.408265,0.384572,0.080928
40,512,0.860960,0.00004798,0.383013,0.423285,0.383151,0.369897,0.068364
40,513,0.867903,0.00004798,0.290282,0.364816,0.478561,0.443157,0.136738
40,514,0.763269,0.00004798,0.215924,0.299609,0.448222,0.426837,0.105885
40,515,1.236685,0.00004798,0.311249,0.387363,0.743806,0.727202,0.200698
40,516,0.943367,0.00004798,0.281035,0.360753,0.549182,0.511921,0.150248
40,517,1.564649,0.00004798,0.315249,0.388020,1.013577,0.994031,0.221682
40,518,0.810587,0.00004798,0.289870,0.365184,0.420971,0.403766,0.096648
40,519,0.810836,0.00004798,0.265890,0.338313,0.451302,0.420689,0.113868
40,520,1.085398,0.00004798,0.243864,0.299005,0.696850,0.645147,0.280448
41,521,0.808898,0.00004788,0.308517,0.369096,0.405941,0.390115,0.070826
41,522,0.853983,0.00004788,0.344574,0.396125,0.408321,0.393603,0.095570
41,523,1.018008,0.00004788,0.286767,0.356777,0.600347,0.563470,0.199089
41,524,0.848091,0.00004788,0.347855,0.397768,0.409584,0.386539,0.079279
41,525,1.499484,0.00004788,0.284420,0.349369,0.985631,0.954510,0.306392
41,526,0.958890,0.00004788,0.254809,0.341567,0.583062,0.547210,0.154540
41,527,0.785553,0.00004788,0.349719,0.394797,0.348300,0.336694,0.064932
41,528,0.878063,0.00004788,0.294525,0.367451,0.469865,0.456023,0.101130
41,529,0.935745,0.00004788,0.225349,0.301930,0.589523,0.551881,0.170093
41,530,0.859361,0.00004788,0.347292,0.403505,0.413036,0.398148,0.074260
41,531,0.931422,0.00004788,0.354518,0.421106,0.475289,0.446697,0.093957
41,532,0.733281,0.00004788,0.315975,0.337025,0.330430,0.326395,0.053154
41,533,0.936667,0.00004788,0.417050,0.472451,0.423892,0.400108,0.074057
42,534,0.846176,0.00004778,0.333954,0.393725,0.411755,0.399025,0.074395
42,535,0.894037,0.00004778,0.366286,0.415136,0.425580,0.408147,0.091538
42,536,0.982871,0.00004778,0.271242,0.335643,0.604346,0.553035,0.139617
42,537,0.988914,0.00004778,0.347996,0.412211,0.531281,0.493998,0.133690
42,538,2.065236,0.00004778,0.197348,0.263300,1.516640,1.488107,0.421922
42,539,0.934911,0.00004778,0.365675,0.407135,0.459460,0.440693,0.108629
42,540,0.865825,0.00004778,0.283388,0.344539,0.480617,0.451730,0.115712
42,541,0.745349,0.00004778,0.286996,0.340839,0.382396,0.352937,0.079303
42,542,0.892802,0.00004778,0.289464,0.359013,0.499289,0.465865,0.131094
42,543,0.819273,0.00004778,0.282919,0.339248,0.445118,0.413300,0.113791
42,544,0.774575,0.00004778,0.276695,0.332279,0.411892,0.383952,0.099566
42,545,0.720250,0.00004778,0.233964,0.293228,0.402338,0.375584,0.103820
42,546,0.963370,0.00004778,0.296448,0.348685,0.540319,0.514515,0.179393
43,547,0.882501,0.00004767,0.335390,0.397165,0.441934,0.423993,0.099148
43,548,0.852023,0.00004767,0.327009,0.379574,0.433481,0.406119,0.088135
43,549,1.064483,0.00004767,0.378461,0.445463,0.572925,0.527908,0.141712
43,550,0.748334,0.00004767,0.292201,0.337974,0.376540,0.352805,0.074146
43,551,1.204477,0.00004767,0.336274,0.406752,0.708974,0.672785,0.221904
43,552,1.533348,0.00004767,0.306651,0.378929,1.004244,0.972812,0.227268
43,553,0.809456,0.00004767,0.327452,0.378247,0.391879,0.372937,0.078525
43,554,1.089701,0.00004767,0.336607,0.405750,0.614821,0.586055,0.158583
43,555,0.816859,0.00004767,0.315920,0.367799,0.405247,0.390207,0.075286
43,556,0.819886,0.00004767,0.288258,0.351212,0.429926,0.415985,0.080651
43,557,1.079954,0.00004767,0.292805,0.375098,0.661427,0.613124,0.153233
43,558,0.840757,0.00004767,0.364356,0.407219,0.380653,0.368596,0.075421
43,559,0.794099,0.00004767,0.269907,0.341075,0.428537,0.408395,0.086900
44,560,1.459648,0.00004756,0.306730,0.364153,0.924607,0.898731,0.340389
44,561,0.793319,0.00004756,0.358976,0.390904,0.345256,0.336785,0.059744
44,562,1.898768,0.00004756,0.315381,0.381981,1.299839,1.255109,0.328073
44,563,1.310480,0.00004756,0.270953,0.329458,0.861486,0.821593,0.194426
44,564,0.784496,0.00004756,0.221909,0.311188,0.473928,0.437194,0.100316
44,565,0.665402,0.00004756,0.271945,0.309770,0.318421,0.304941,0.062287
44,566,0.843014,0.00004756,0.295094,0.354641,0.450064,0.424982,0.101287
44,567,0.915643,0.00004756,0.386847,0.432199,0.424072,0.409860,0.083413
44,568,0.939437,0.00004756,0.364667,0.409880,0.471332,0.445761,0.094992
44,569,0.709833,0.00004756,0.317721,0.365456,0.313904,0.301444,0.064096
44,570,0.913297,0.00004756,0.296021,0.356583,0.503383,0.482989,0.105204
44,571,0.956864,0.00004756,0.286353,0.362924,0.556128,0.519139,0.146661
44,572,0.879587,0.00004756,0.394453,0.438353,0.384070,0.376413,0.066590
45,573,0.892535,0.00004744,0.308207,0.386110,0.485985,0.452505,0.102133
45,574,0.708353,0.00004744,0.311410,0.342291,0.313838,0.309068,0.053285
45,575,1.432957,0.00004744,0.257794,0.318013,0.935905,0.911651,0.402870
45,576,0.697343,0.00004744,0.222774,0.284642,0.388025,0.370005,0.084847
45,577,0.766480,0.00004744,0.288257,0.343567,0.385228,0.372418,0.077209
45,578,1.183424,0.00004744,0.302379,0.367594,0.722034,0.685614,0.217634
45,579,0.791439,0.00004744,0.281960,0.348636,0.415009,0.397442,0.077352
45,580,0.734232,0.00004744,0.266157,0.320364,0.391118,0.362392,0.076277
45,581,0.979961,0.00004744,0.199321,0.266225,0.650982,0.606237,0.205965
45,582,0.760456,0.00004744,0.320676,0.354673,0.357112,0.340600,0.066829
45,583,0.949073,0.00004744,0.301748,0.351289,0.529858,0.501735,0.147029
45,584,0.991983,0.00004744,0.266246,0.335541,0.611465,0.557535,0.194206
45,585,0.584162,0.00004744,0.182174,0.239780,0.340184,0.311491,0.069811
46,586,0.861574,0.00004733,0.297932,0.365469,0.454707,0.438011,0.109444
46,587,0.827740,0.00004733,0.333959,0.377443,0.396486,0.384667,0.072960
46,588,0.819104,0.00004733,0.271672,0.338058,0.445223,0.427100,0.095899
46,589,1.133318,0.00004733,0.370040,0.422575,0.609616,0.594529,0.171311
46,590,0.830050,0.00004733,0.294671,0.342884,0.441567,0.415312,0.097401
46,591,0.720244,0.00004733,0.243979,0.303243,0.388437,0.370025,0.089266
46,592,0.702084,0.00004733,0.269885,0.315543,0.347394,0.336867,0.067175
46,593,0.764253,0.00004733,0.291746,0.334852,0.390453,0.366085,0.077253
46,594,0.807766,0.00004733,0.295686,0.345892,0.409300,0.401630,0.075305
46,595,0.916665,0.00004733,0.280729,0.349586,0.525558,0.489642,0.158014
46,596,0.841863,0.00004733,0.363500,0.400248,0.392189,0.368297,0.077440
46,597,0.949443,0.00004733,0.259681,0.324910,0.572672,0.537618,0.142431
46,598,1.893700,0.00004733,0.326348,0.378950,1.243948,1.232002,0.450755
47,599,0.856258,0.00004721,0.354625,0.388859,0.405403,0.390960,0.067657
47,600,1.265196,0.00004721,0.317052,0.368435,0.770643,0.742816,0.218524
47,601,0.837673,0.00004721,0.376123,0.406664,0.370142,0.357835,0.062356
47,602,0.859465,0.00004721,0.264864,0.339566,0.491182,0.460667,0.124792
47,603,0.890884,0.00004721,0.359248,0.412995,0.427014,0.413744,0.078925
47,604,0.907209,0.00004721,0.355758,0.388178,0.450821,0.423717,0.121071
47,605,0.939524,0.00004721,0.343942,0.386295,0.483765,0.460774,0.124930
47,606,1.047027,0.00004721,0.254604,0.306529,0.642014,0.621389,0.182026
47,607,0.886359,0.00004721,0.301993,0.350150,0.479381,0.454979,0.106690
47,608,0.786579,0.00004721,0.306194,0.362141,0.394856,0.372168,0.074257
47,609,0.661066,0.00004721,0.220906,0.262238,0.361831,0.344431,0.068345
47,610,0.906757,0.00004721,0.307088,0.359932,0.495980,0.466630,0.105641
47,611,0.787159,0.00004721,0.165239,0.230900,0.525820,0.482386,0.152168
48,612,1.428216,0.00004709,0.239283,0.304821,0.968769,0.931889,0.320334
48,613,0.857740,0.00004709,0.290886,0.347270,0.465022,0.439101,0.115902
48,614,1.473133,0.00004709,0.286696,0.358521,0.985019,0.929317,0.281264
48,615,1.146960,0.00004709,0.288142,0.354737,0.711297,0.664068,0.231695
48,616,0.830821,0.00004709,0.377478,0.410042,0.358346,0.348368,0.085357
48,617,0.859550,0.00004709,0.367583,0.411177,0.387157,0.383165,0.072077
48,618,0.715807,0.00004709,0.256285,0.305965,0.373666,0.357341,0.080994
48,619,0.864922,0.00004709,0.272155,0.338732,0.472275,0.460908,0.136449
48,620,0.874718,0.00004709,0.338723,0.391882,0.435469,0.415074,0.094888
48,621,0.840777,0.00004709,0.312812,0.362395,0.437749,0.408976,0.088799
48,622,0.786045,0.00004709,0.300547,0.349853,0.390946,0.378492,0.075499
48,623,1.418351,0.00004709,0.286091,0.358788,0.931871,0.893895,0.227012
48,624,0.642609,0.00004709,0.237165,0.280835,0.324681,0.316415,0.067012
49,625,0.804594,0.00004697,0.289391,0.342302,0.417305,0.401606,0.086802
49,626,1.436407,0.00004697,0.324108,0.381391,0.895762,0.858964,0.367418
49,627,0.909749,0.00004697,0.346970,0.400181,0.457927,0.436216,0.099792
49,628,0.860770,0.00004697,0.392947,0.439896,0.373717,0.358656,0.082854
49,629,0.838745,0.00004697,0.363892,0.401510,0.382815,0.367820,0.069298
49,630,1.111286,0.00004697,0.331878,0.389261,0.643412,0.602718,0.190295
49,631,1.458308,0.00004697,0.341723,0.380947,0.900960,0.882791,0.230360
49,632,1.704315,0.00004697,0.226301,0.298491,1.213624,1.182441,0.252819
49,633,0.877963,0.00004697,0.368153,0.403429,0.408408,0.392646,0.102068
49,634,0.780567,0.00004697,0.267225,0.311219,0.417027,0.398940,0.102903
49,635,0.921754,0.00004697,0.288232,0.349404,0.520829,0.493402,0.123226
49,636,1.597578,0.00004697,0.309180,0.346358,1.045145,1.025039,0.246753
49,637,0.910595,0.00004697,0.356508,0.405007,0.454976,0.428887,0.093024
50,638,0.952476,0.00004684,0.329359,0.384261,0.513647,0.484126,0.113652
50,639,0.969042,0.00004684,0.241314,0.299061,0.604650,0.566287,0.170381
50,640,1.560473,0.00004684,0.288369,0.348048,1.012995,0.996878,0.368164
50,641,0.832633,0.00004684,0.274686,0.318471,0.448525,0.432293,0.133505
50,642,0.977692,0.00004684,0.284981,0.347411,0.570049,0.534923,0.176055
50,643,0.864405,0.00004684,0.240307,0.311068,0.521883,0.484999,0.127797
50,644,0.832406,0.00004684,0.328398,0.363351,0.408912,0.392408,0.077669
50,645,0.838786,0.00004684,0.278578,0.335688,0.456026,0.432652,0.130441
50,646,0.940094,0.00004684,0.355684,0.395227,0.478261,0.453411,0.103900
50,647,0.652629,0.00004684,0.255450,0.282551,0.319187,0.310249,0.059765
50,648,0.922487,0.00004684,0.405993,0.441096,0.413671,0.396060,0.104301
50,649,0.888766,0.00004684,0.245001,0.317865,0.527823,0.502347,0.133064
50,650,2.366043,0.00004684,0.173314,0.220868,1.746390,1.732846,0.663743
51,651,0.812468,0.00004672,0.263147,0.304326,0.441480,0.424025,0.145226
51,652,1.008760,0.00004672,0.297866,0.348836,0.562387,0.544394,0.243872
51,653,0.952137,0.00004672,0.270178,0.324054,0.557237,0.525051,0.195053
51,654,0.896422,0.00004672,0.343275,0.382481,0.447461,0.430462,0.093786
51,655,0.892971,0.00004672,0.310656,0.352378,0.471142,0.451742,0.124844
51,656,1.016909,0.00004672,0.305992,0.359018,0.589362,0.547661,0.182890
51,657,0.731518,0.00004672,0.269819,0.293415,0.378573,0.357409,0.092694
51,658,1.681542,0.00004672,0.334594,0.368204,1.077561,1.052800,0.401506
51,659,0.666743,0.00004672,0.279408,0.293407,0.302794,0.303730,0.055839
51,660,0.801106,0.00004672,0.278775,0.323184,0.418016,0.404971,0.117317
51,661,0.946160,0.00004672,0.251909,0.313374,0.567597,0.536714,0.188988
51,662,0.911426,0.00004672,0.292940,0.343673,0.509985,0.479105,0.134667
51,663,0.799037,0.00004672,0.292068,0.335572,0.408028,0.393887,0.097990
52,664,0.892212,0.00004659,0.272805,0.322714,0.508814,0.481021,0.136581
52,665,1.462736,0.00004659,0.240448,0.297289,0.988689,0.967844,0.278941
52,666,0.840645,0.00004659,0.278324,0.321175,0.462729,0.437780,0.106245
52,667,0.891064,0.00004659,0.340302,0.377129,0.439749,0.426762,0.114625
52,668,0.756241,0.00004659,0.252142,0.302535,0.418405,0.392277,0.086764
52,669,0.847510,0.00004659,0.319574,0.361639,0.425373,0.411916,0.085756
52,670,1.189017,0.00004659,0.264576,0.330190,0.749834,0.718331,0.264228
52,671,1.590765,0.00004659,0.309321,0.352909,1.031002,1.020125,0.249819
52,672,0.813150,0.00004659,0.342089,0.372501,0.380503,0.364180,0.081036
52,673,0.786986,0.00004659,0.264020,0.296771,0.429140,0.405605,0.111298
52,674,0.888779,0.00004659,0.298801,0.354079,0.476701,0.461958,0.099840
52,675,1.486440,0.00004659,0.268002,0.305518,0.984758,0.959182,0.313530
52,676,0.877299,0.00004659,0.382503,0.407471,0.403185,0.382449,0.075578
53,677,1.335046,0.00004646,0.230443,0.276918,0.893012,0.874782,0.249148
53,678,1.566975,0.00004646,0.283277,0.322759,1.039714,1.025634,0.226549
53,679,0.895391,0.00004646,0.356302,0.397708,0.437441,0.418421,0.088633
53,680,0.821684,0.00004646,0.346385,0.379595,0.383741,0.367018,0.083689
53,681,0.875641,0.00004646,0.307447,0.338043,0.464836,0.441237,0.113920
53,682,0.780521,0.00004646,0.307365,0.340595,0.385718,0.368720,0.068417
53,683,0.834913,0.00004646,0.294116,0.335066,0.438953,0.423943,0.082069
53,684,0.846729,0.00004646,0.331646,0.373522,0.415005,0.401035,0.082474
53,685,0.869783,0.00004646,0.272062,0.330915,0.485426,0.467883,0.108049
53,686,0.888929,0.00004646,0.305265,0.344514,0.483374,0.454993,0.098473
53,687,0.872942,0.00004646,0.311669,0.352622,0.456565,0.439438,0.085939
53,688,1.902843,0.00004646,0.308909,0.346347,1.300829,1.272417,0.293563
53,689,0.779136,0.00004646,0.336961,0.358606,0.347262,0.345874,0.059451
54,690,0.669441,0.00004632,0.271230,0.289778,0.328790,0.307956,0.066725
54,691,0.780181,0.00004632,0.314667,0.349079,0.378103,0.361580,0.072394
54,692,0.977809,0.00004632,0.277515,0.334284,0.590830,0.545332,0.133881
54,693,0.772150,0.00004632,0.317610,0.343970,0.361297,0.353126,0.079714
54,694,0.735377,0.00004632,0.296101,0.328569,0.349729,0.340070,0.085546
54,695,0.875093,0.00004632,0.398679,0.436965,0.382503,0.367461,0.070696
